66 , 0.0005922317504882812
107 , 0.00089263916015625
66 , 0.005316734313964844
78 , 0.9526612758636475
106 , 0.9532921314239502
66 , 0.9535787105560303
78 , 1.8058280944824219
106 , 1.806445598602295
66 , 1.8067541122436523
78 , 2.6282830238342285
106 , 2.628870964050293
66 , 2.6290948390960693
78 , 3.4774909019470215
106 , 3.4781553745269775
66 , 3.4785022735595703
78 , 4.268903493881226
106 , 4.269548177719116
66 , 4.269932270050049
78 , 5.0554444789886475
106 , 5.05592155456543
66 , 5.056166410446167
78 , 5.861530303955078
106 , 5.86215877532959
66 , 5.862390041351318
78 , 6.668477535247803
106 , 6.669010877609253
66 , 6.6692938804626465
78 , 7.483293533325195
106 , 7.4841132164001465
66 , 7.484410762786865
79 , 9.489819526672363
107 , 9.490367889404297
66 , 9.490599870681763
79 , 10.64661693572998
108 , 10.647209882736206
66 , 10.64751148223877
79 , 11.6167471408844
108 , 11.617294788360596
66 , 11.617652893066406
79 , 12.403613805770874
108 , 12.404099941253662
66 , 12.40433382987976
79 , 13.181122541427612
108 , 13.181639432907104
66 , 13.181894302368164
79 , 13.945673942565918
108 , 13.94632863998413
66 , 13.946605682373047
79 , 14.719032526016235
108 , 14.719600915908813
66 , 14.71995210647583
79 , 15.501337766647339
108 , 15.501851797103882
66 , 15.502068758010864
79 , 16.261998891830444
108 , 16.262483596801758
66 , 16.26312756538391
79 , 16.312910795211792
66 , 16.35741662979126
106 , 16.762677431106567
66 , 16.76310110092163
79 , 17.091375827789307
66 , 17.091723680496216
108 , 17.262898206710815
66 , 17.263293743133545
66 , 32.26946759223938
78 , 32.36146688461304
66 , 32.36185264587402
107 , 32.36217927932739
66 , 32.36250185966492
78 , 33.269447326660156
66 , 33.2697868347168
106 , 33.2699773311615
106 , 33.49349069595337
78 , 33.49393010139465
78 , 34.09739017486572
66 , 34.09778571128845
106 , 34.10449433326721
106 , 34.321415185928345
106 , 34.54563760757446
78 , 34.54598951339722
78 , 34.88537883758545
106 , 34.88584852218628
106 , 35.10944628715515
106 , 35.32956051826477
106 , 35.78965425491333
78 , 35.87365484237671
106 , 35.87428569793701
66 , 35.874659061431885
78 , 36.66140031814575
106 , 36.662015199661255
106 , 36.88942742347717
106 , 37.113440990448
78 , 37.11389231681824
78 , 37.210996866226196
106 , 37.21142363548279
66 , 37.211665868759155
78 , 39.76169300079346
106 , 39.76243209838867
106 , 39.98568391799927
78 , 39.98606872558594
90 , 46.6694221496582
106 , 46.670082330703735
106 , 46.67047429084778
106 , 46.70544075965881
146 , 46.92144274711609
78 , 46.92186403274536
157 , 53.58143758773804
107 , 53.5823495388031
108 , 53.58273911476135
105 , 53.58292746543884
192 , 53.58317756652832
192 , 53.60946273803711
234 , 53.82544159889221
234 , 54.25365900993347
234 , 55.117462158203125
78 , 55.1178777217865
192 , 55.118184089660645
66 , 55.11838960647583
108 , 55.58314895629883
108 , 55.79364490509033
78 , 55.79403114318848
108 , 56.08324909210205
66 , 56.08367300033569
